name,state,country,latitude,longitude
Sonkach,,India,22.97166,76.34667
Jāmbai,,India,11.46775,77.64339
Kōtekāra,,India,12.7929,74.87217
Chāndāmeta,,India,22.19093,78.73032
Kiphire,,India,25.86785,94.78572
Khātra,,India,22.97617,86.85462
Gorāya,,India,31.12411,75.7724
Sundakkāmpālaiyam,,India,10.56659,77.21354
Sindkhed Raja,,India,19.95363,76.12637
Susner,,India,23.94667,76.08825
Bharwāri,,India,25.56078,81.49164
Chendrappini,,India,10.35552,76.1282
Rāni Khera,,India,28.70604,77.02584
Bhainsdehi,,India,21.64491,77.63023
Kankauli,,India,16.26609,73.71217
Gokavaram,,India,17.25823,81.84985
Padampur,,India,20.99932,83.06325
Curti,,India,15.41667,74.01667
Nambiyūr,,India,11.35811,77.32115
Lochapada,,India,19.32873,84.80065
Bargūr,,India,12.54288,78.35735
Dharampuri,,India,22.14951,75.34439
Shopian,,India,33.71723,74.83413
Mūllānpur,,India,30.85457,75.66089
Ūttukuli,,India,10.65193,76.9778
Kandāri,,India,21.06076,75.8098
Khada,,India,27.18333,83.88333
Jasidih,,India,24.51379,86.64576
Kargil,,India,34.55765,76.12622
Kotapārh,,India,19.14256,82.32536
Tikri Kalān,,India,28.68355,76.97007
Chākuliā,,India,22.48301,86.71793
Shāhgarh,,India,24.31365,79.11806
Kadamakudi,,India,10.06416,76.24565
Annāmalainagar,,India,11.4,79.73333
Āmbāsa,,India,23.936,91.85436
Arumanai,,India,8.36696,77.24333
Anandpur,,India,31.23926,76.50253
Omalur,,India,11.74099,78.04559
Hatti,,India,16.19836,76.66037
Chennimalai,,India,11.16378,77.60388
Madukkūr,,India,10.48098,79.39939
Bahula,,India,23.65176,87.16475
Ayyampettāi,,India,10.90141,79.17984
Naroli,,India,20.27354,72.94167
Nūh,,India,28.10296,77.00144
Thimiri,,India,12.82828,79.30792
Ellakkudi,,India,10.80603,78.75031
Kamalganj,,India,27.26181,79.63134
Bhikangaon,,India,21.86764,75.96391
Neelagiri,,India,10.75943,79.09337
Jalakandapuram,,India,11.69779,77.87298
Mullānwāla,,India,31.06189,74.82277
Pandaria,,India,22.22495,81.40994
Thiruvaiyaru,,India,10.88405,79.10362
Elandakuttai,,India,11.40598,77.77501
Sānwer,,India,22.97415,75.8271
Nallavila,,India,8.20549,77.34439
Kāmayakkavundanpatti,,India,9.73861,77.31999
Bījāpur,,India,18.79387,80.81599
Kuthalam,,India,11.07431,79.56222
Chengalam,,India,9.59657,76.46776
Cherukunnu,,India,11.99564,75.28717
Kuda,,India,25.89086,93.7388
Chevvoor,,India,10.45862,76.2088
Vāniyamkulam,,India,10.78303,76.33358
Tevāram,,India,9.89666,77.28092
Bhiloda,,India,23.7676,73.24704
Shāhi,,India,28.55023,79.31761
Kedia,,India,23.79454,85.58724
Simga,,India,21.6281,81.70376
Kandamkunnu,,India,11.86948,75.58079
Kudāl,,India,16.01148,73.68867
Utnūr,,India,19.36798,78.77608
Hindoria,,India,23.90345,79.56861
Betma,,India,22.68653,75.61456
Kappiyara,,India,8.24661,77.26171
Vellakkinar,,India,11.07364,76.95663
Balaungi,,India,30.73058,76.69368
Hājo,,India,26.2452,91.52525
Māliya,,India,23.09296,70.75885
Kombai,,India,9.84745,77.29603
Asāra,,India,29.24714,77.30886
Koothappar,,India,10.79709,78.79231
Udalguri,,India,26.75367,92.10215
Vaso,,India,22.66079,72.75519
Chānasma,,India,23.71472,72.11279
Boothapandi,,India,8.26586,77.44606
Bharanikāvu Tekku,,India,9.18485,76.56076
Rura,,India,26.49001,79.90108
Bunjwah,,India,33.14584,75.9479
Chandia,,India,23.65647,80.70911
Vijayapuri North,,India,16.58534,79.32046
Khaniādhāna,,India,25.02983,78.12709
Kannampālaiyam,,India,10.99544,77.09904
Pipraich,,India,26.82745,83.52632
Abhayāpuri,,India,26.32255,90.68526
Srivaikuntam,,India,8.62931,77.91281
Sunel,,India,24.37065,75.95708
Sisauli,,India,29.41386,77.4689
Unhel,,India,23.33794,75.55931
Marattakara,,India,10.47327,76.25577
Vadakkēkkād,,India,10.66354,76.00326
Domchānch,,India,24.47484,85.69213
Molakālumuru,,India,14.71783,76.74677
Jalda,,India,22.1872,84.84359
Jodiya Bandar,,India,22.71667,70.28333
Dera Colliery Township,,India,20.95283,85.17174
Holalkere,,India,14.04295,76.18496
Dumra,,India,26.56708,85.5204
Pudukkottai,,India,9.93731,78.05325
Mennānyam,,India,11.5579,75.75964
Binika,,India,21.02626,83.81197
Sonpet,,India,19.02594,76.47394
Bāngarda,,India,22.7592,75.79536
Dhārni,,India,21.55333,76.88972
Thandla,,India,23.00959,74.57747
Khuldābād,,India,20.00671,75.19245
Elumalai,,India,9.86501,77.69923
Khetia,,India,21.67124,74.58535
Bhudgaon,,India,16.90742,74.59954
Khusropur,,India,25.48174,85.38492
Yerkhera,,India,21.21649,79.18545
Khatīma,,India,28.92134,79.97075
Bari Sādri,,India,24.41339,74.47331
Dāpoli,,India,17.75927,73.18816
Kumārapālaiyam,,India,11.5021,77.25554
Kabilpor,,India,20.95078,72.9583
Periyapatti,,India,11.20516,78.15118
Yamjāl,,India,17.26944,78.57667
Rāhon,,India,31.05275,76.11907
Vadakāncheri,,India,10.66039,76.24656
Bagar,,India,28.18784,75.50012
Manaveli,,India,11.89091,79.81037
Manthani,,India,18.65087,79.66501
Vidyavihar,,India,28.36812,75.58398
Neb Sarai,,India,28.50841,77.20063
Lakhipur,,India,26.03001,90.30611
Panangad,,India,10.27284,76.17475
Chokkanāthapuram,,India,9.99207,77.35657
Kamatgi,,India,16.07786,75.81321
Khūtār,,India,28.20307,80.27046
Sātalkheri,,India,24.65218,75.99826
Maval,,India,18.75527,73.44428
Kasāra,,India,19.6451,73.47434
Agaram,,India,10.44325,77.94848
Baben,,India,21.13725,73.09647
Nārāyankher,,India,18.03413,77.77284
Salangaippālaiyam,,India,11.42599,77.57074
Baberu,,India,25.54711,80.70443
Danta,,India,27.29636,75.18665
Bādshāhpur,,India,28.39317,77.04919
Chengala,,India,12.49839,75.0503
Haripād,,India,9.28358,76.45519
Gulgam,,India,34.55005,74.21729
Kuchinda,,India,21.74356,84.34848
Husainpur,,India,31.31185,75.32172
Kompalli,,India,17.54499,78.48836
Kalher,,India,19.24724,73.01515
Toshām,,India,28.86993,75.9165
Ponmana,,India,8.35525,77.3283
Sanjan,,India,20.19165,72.81827
Bilsanda,,India,28.24341,79.95135
Leteri,,India,24.05979,77.40858
Vettavalam,,India,12.10769,79.24516
Mani Mājra,,India,30.71397,76.83824
Kurwai,,India,24.11722,78.03833
Taranagar,,India,23.96877,91.37081
Kosigi,,India,15.8551,77.24463
Brāhmanān di Bāri,,India,32.64398,74.91099
Tindal,,India,11.31691,77.67422
Kalugumalai,,India,9.14941,77.70569
Tīrthahalli,,India,13.68835,75.24548
Ajeetgarh,,India,27.41933,75.82143
Parvatsar,,India,26.88604,74.76602
Kachhwa,,India,25.20615,82.71442
Rāmachandrapuran,,India,17.51258,78.28854
Rāmpur,,India,21.07351,84.34095
Sāyla,,India,22.54925,71.48324
Seoni Chhapāra,,India,22.39388,79.54236
Purushottampur,,India,19.52024,84.88514
Bāh,,India,26.86912,78.59385
Kanhirode,,India,11.91842,75.4645
Davorlim,,India,15.27221,73.99242
Dornakal,,India,17.44475,80.14905
Morampudi,,India,16.98005,81.83715
Penha de França,,India,15.51705,73.83537
Kanchanpur,,India,24.03592,92.19959
Badgām,,India,34.01524,74.72074
Pappinivattom,,India,10.29372,76.15835
Pālaiyam,,India,10.72561,78.13538
Mīrganj,,India,28.54012,79.20817
Dārāsuram,,India,10.9499,79.35607
Kushālnagar,,India,12.45795,75.95904
Sayan,,India,21.31977,72.88167
Katangi,,India,21.77369,79.80513
Bhauri,,India,24.66094,72.91401
Kāthor,,India,21.28854,72.9407
Villukuri,,India,8.2226,77.37323
Bāonlī,,India,26.32611,76.22829
Bāntva,,India,21.48815,70.07576
Chimbel,,India,15.49261,73.87474
Dalkola,,India,25.87577,87.84009
Srīvardhan,,India,18.04592,73.01552
Vilattikulam,,India,9.13227,78.16635
Koratagere,,India,13.522,77.2373
Thekkumkara,,India,10.28194,76.21322
Bommasandra Industrial Area,,India,12.81774,77.68415
Kudali,,India,11.91982,75.47218
Yadagirigutta,,India,17.58894,78.94336
Mūlanūr,,India,10.79426,77.7115
Ichhāwar,,India,23.02816,77.01729
Sāram,,India,23.76254,85.83003
Jugiāl,,India,32.36839,75.67819
Goniāna Mandi,,India,30.31679,74.91254
Gangolli,,India,13.65024,74.67072
R.S. Pora,,India,32.60591,74.7334
Niz-Hajo,,India,26.24942,91.5243
Kīlattingal,,India,8.69264,76.79332
Kangeyanallur,,India,12.95081,79.15062
Buguda,,India,19.80806,84.79084
Khāpa,,India,21.42243,78.98168
Petlāwad,,India,23.01102,74.79772
Mahabalipuram,,India,12.62091,80.19331
Ghantapada,,India,20.93453,85.18788
Sultan Pur,,India,28.49555,77.16112
Lormi,,India,22.27434,81.70181
Ottakkadai,,India,9.95795,78.18863
Korwai,,India,24.11774,78.04007
Kenda,,India,23.1959,86.51499
Karamuck,,India,10.48421,76.10445
Pupri,,India,26.47079,85.70311
Āyikudi,,India,9.00322,77.34494
Saligram,,India,13.49908,74.70943
Shrivardhan,,India,18.05318,73.0011
Garot,,India,24.32342,75.65204
Phek,,India,25.66667,94.5
Sorada,,India,19.76082,84.42997
Kizhariyūr,,India,11.4982,75.68069
Kharhiāl,,India,20.28845,82.7606
Tirunāgeswaram,,India,10.96464,79.4293
Naraini,,India,25.19033,80.475
Lālpur,,India,22.19073,69.96351
Amīngarh,,India,16.05662,75.94773
Panth Pīplia,,India,24.19511,75.00603
Usehat,,India,27.79796,79.23763
Ālūr,,India,8.19311,77.36428
Pachperwa,,India,27.51234,82.64297
Sumbal,,India,34.23072,74.6472
Khamaria,,India,23.22558,79.88007
Misrikh,,India,27.43137,80.53157
Ūn,,India,29.58479,77.2554
Kāveripatnam,,India,12.42186,78.2188
Ahwa,,India,20.75718,73.68626
